time,values
1848 ,1068
1849 ,1068
1850 ,1071
1851 ,1068
1852 ,1068
1853 ,1068
1854 ,1071
1855 ,1065
1856 ,1068
1857 ,1071
1858 ,1071
1859 ,1068
1860 ,1065
1861 ,1065
1862 ,1047
1863 ,1038
1864 ,1035
1865 ,1029
1866 ,1029
1867 ,1029
1868 ,1023
1869 ,1023
1870 ,1014
1871 ,1023
1872 ,1023
1873 ,1017
1874 ,1020
1875 ,1017
1876 ,1023
1877 ,1017
1878 ,1017
1879 ,1020
1880 ,1023
1881 ,1020
1882 ,1020
1883 ,1020
1884 ,1017
1885 ,1017
1886 ,1020
1887 ,1017
1888 ,1023
1889 ,1023
1890 ,1020
1891 ,1017
1892 ,1023
1893 ,1023
1894 ,1020
1895 ,1020
1896 ,1023
1897 ,1026
1898 ,1026
1899 ,1020
1900 ,1029
1901 ,1032
1902 ,1029
1903 ,1032
1904 ,1026
1905 ,1035
1906 ,1032
1907 ,1032
1908 ,1035
1909 ,1032
1910 ,1026
1911 ,1032
1912 ,1029
1913 ,1029
1914 ,1032
1915 ,1029
1916 ,1026
1917 ,1029
1918 ,1032
1919 ,1029
1920 ,1032
1921 ,1029
1922 ,1029
1923 ,1032
1924 ,1026
1925 ,1032
1926 ,1029
1927 ,1029
1928 ,1029
1929 ,1029
1930 ,1029
1931 ,1029
1932 ,1029
1933 ,1029
1934 ,1029
1935 ,1026
1936 ,1029
1937 ,1032
1938 ,1029
1939 ,1029
1940 ,1032
1941 ,1032
1942 ,1026
1943 ,1029
1944 ,1026
1945 ,1029
1946 ,1026
1947 ,1029
1948 ,1032
1949 ,1029
1950 ,1029
1951 ,1029
1952 ,1032
1953 ,1029
1954 ,1032
1955 ,1035
1956 ,1032
1957 ,1026
1958 ,1032
1959 ,1032
1960 ,1029
1961 ,1041
1962 ,1041
1963 ,1035
1964 ,1029
1965 ,1026
1966 ,1026
1967 ,1020
1968 ,1026
1969 ,1074
1970 ,1059
1971 ,1059
1972 ,1065
1973 ,1062
1974 ,1065
1975 ,1065
1976 ,1065
1977 ,1065
1978 ,1068
1979 ,1068
1980 ,1065
1981 ,1065
1982 ,1065
1983 ,1065
1984 ,1068
1985 ,1071
1986 ,1068
1987 ,1068
1988 ,1062
1989 ,1065
1990 ,1068
1991 ,1065
1992 ,1065
1993 ,1062
1994 ,1068
1995 ,1071
1996 ,1065
1997 ,1062
1998 ,1065
1999 ,1068
2000 ,1065
2001 ,1068
2002 ,1068
2003 ,1065
2004 ,1065
2005 ,1065
2006 ,1068
2007 ,1065
2008 ,1071
2009 ,1065
2010 ,1068
2011 ,1068
2012 ,1068
2013 ,1068
2014 ,1065
2015 ,1068
2016 ,1065
2017 ,1065
2018 ,1065
2019 ,1068
2020 ,1065
2021 ,1065
2022 ,1068
2023 ,1065
2024 ,1065
2025 ,1065
2026 ,1065
2027 ,1062
2028 ,1068
2029 ,1056
2030 ,1047
2031 ,1038
2032 ,1032
2033 ,1035
2034 ,1026
2035 ,1026
2036 ,1023
2037 ,1023
2038 ,1017
2039 ,1020
2040 ,1017
2041 ,1014
2042 ,1023
2043 ,1014
2044 ,1017
2045 ,1020
2046 ,1020
2047 ,1020
2048 ,1017
2049 ,1020
2050 ,1017
2051 ,1017
2052 ,1020
2053 ,1017
2054 ,1020
2055 ,1017
2056 ,1020
2057 ,1017
2058 ,1017
2059 ,1017
2060 ,1017
2061 ,1023
2062 ,1020
2063 ,1020
2064 ,1017
2065 ,1017
2066 ,1014
2067 ,1026
2068 ,1032
2069 ,1023
2070 ,1029
2071 ,1029
2072 ,1029
2073 ,1029
2074 ,1032
2075 ,1035
2076 ,1032
2077 ,1026
2078 ,1029
2079 ,1035
2080 ,1032
2081 ,1035
2082 ,1035
2083 ,1029
2084 ,1032
2085 ,1035
2086 ,1032
2087 ,1029
2088 ,1032
2089 ,1029
2090 ,1035
2091 ,1026
2092 ,1032
2093 ,1029
2094 ,1032
2095 ,1032
2096 ,1026
2097 ,1026
2098 ,1029
2099 ,1029
2100 ,1032
2101 ,1035
2102 ,1035
2103 ,1029
2104 ,1029
2105 ,1032
2106 ,1032
2107 ,1026
2108 ,1029
2109 ,1032
2110 ,1029
2111 ,1032
2112 ,1026
2113 ,1029
2114 ,1029
2115 ,1032
2116 ,1029
2117 ,1035
2118 ,1029
2119 ,1029
2120 ,1029
2121 ,1035
2122 ,1032
2123 ,1032
2124 ,1029
2125 ,1041
2126 ,1044
2127 ,1044
2128 ,1041
2129 ,1032
2130 ,1032
2131 ,1023
2132 ,1020
2133 ,1023
2134 ,1095
2135 ,1056
2136 ,1071
2137 ,1080
2138 ,1065
2139 ,1071
2140 ,1068
2141 ,1071
2142 ,1071
2143 ,1071
2144 ,1068
2145 ,1068
2146 ,1071
2147 ,1071
2148 ,1065
2149 ,1068
2150 ,1065
2151 ,1071
2152 ,1068
2153 ,1071
2154 ,1065
2155 ,1068
2156 ,1068
2157 ,1071
2158 ,1071
2159 ,1071
2160 ,1068
2161 ,1065
2162 ,1068
2163 ,1068
2164 ,1068
2165 ,1068
2166 ,1065
2167 ,1065
2168 ,1068
2169 ,1068
2170 ,1065
2171 ,1065
2172 ,1068
2173 ,1065
2174 ,1068
2175 ,1065
2176 ,1068
2177 ,1068
2178 ,1065
2179 ,1068
2180 ,1065
2181 ,1068
2182 ,1065
2183 ,1065
2184 ,1068
2185 ,1065
2186 ,1068
2187 ,1071
2188 ,1071
2189 ,1065
2190 ,1062
2191 ,1065
2192 ,1065
2193 ,1059
2194 ,1044
2195 ,1044
2196 ,1032
2197 ,1026
2198 ,1026
2199 ,1026
2200 ,1017
2201 ,1020
2202 ,1020
2203 ,1023
2204 ,1017
2205 ,1017
2206 ,1014
2207 ,1014
2208 ,1020
2209 ,1017
2210 ,1017
2211 ,1011
2212 ,1017
2213 ,1020
2214 ,1017
2215 ,1017
2216 ,1017
2217 ,1017
2218 ,1011
2219 ,1017
2220 ,1017
2221 ,1014
2222 ,1017
2223 ,1020
2224 ,1017
2225 ,1017
2226 ,1017
2227 ,1017
2228 ,1014
2229 ,1023
2230 ,1029
2231 ,1029
2232 ,1029
2233 ,1026
2234 ,1032
2235 ,1029
2236 ,1029
2237 ,1029
2238 ,1029
2239 ,1026
2240 ,1029
2241 ,1032
2242 ,1023
2243 ,1026
2244 ,1032
2245 ,1029
2246 ,1029
2247 ,1026
2248 ,1032
2249 ,1029
2250 ,1026
2251 ,1029
2252 ,1029
2253 ,1029
2254 ,1029
2255 ,1029
2256 ,1029
2257 ,1029
2258 ,1029
2259 ,1032
2260 ,1029
2261 ,1029
2262 ,1029
2263 ,1029
2264 ,1032
2265 ,1029
2266 ,1032
2267 ,1032
2268 ,1029
2269 ,1035
2270 ,1029
2271 ,1032
2272 ,1029
2273 ,1029
2274 ,1029
2275 ,1029
2276 ,1032
2277 ,1032
2278 ,1035
2279 ,1029
2280 ,1029
2281 ,1029
2282 ,1029
2283 ,1032
2284 ,1026
2285 ,1029
2286 ,1026
2287 ,1032
2288 ,1044
2289 ,1041
2290 ,1041
2291 ,1041
2292 ,1032
2293 ,1032
2294 ,1026
2295 ,1026
2296 ,1071
2297 ,1059
2298 ,1062
2299 ,1065
2300 ,1068
2301 ,1068
2302 ,1068
2303 ,1065
2304 ,1068
2305 ,1065
2306 ,1065
2307 ,1065
2308 ,1065
2309 ,1068
2310 ,1065
2311 ,1068
2312 ,1065
2313 ,1068
2314 ,1071
2315 ,1068
2316 ,1074
2317 ,1068
2318 ,1065
2319 ,1068
2320 ,1068
2321 ,1065
2322 ,1065
2323 ,1068
2324 ,1068
2325 ,1065
2326 ,1068
2327 ,1065
2328 ,1065
2329 ,1071
2330 ,1065
2331 ,1068
2332 ,1068
2333 ,1065
2334 ,1068
2335 ,1065
2336 ,1065
2337 ,1071
2338 ,1065
2339 ,1068
2340 ,1068
2341 ,1065
2342 ,1065
2343 ,1065
2344 ,1065
2345 ,1068
2346 ,1065
2347 ,1068
2348 ,1071
2349 ,1068
2350 ,1068
2351 ,1068
2352 ,1068
2353 ,1068
2354 ,1068
2355 ,1065
2356 ,1068
2357 ,1056
2358 ,1044
2359 ,1041
2360 ,1032
2361 ,1032
2362 ,1029
2363 ,1026
2364 ,1026
2365 ,1017
2366 ,1017
2367 ,1020
2368 ,1020
2369 ,1017
2370 ,1017
2371 ,1017
2372 ,1014
2373 ,1017
2374 ,1017
2375 ,1020
2376 ,1023
2377 ,1017
2378 ,1017
2379 ,1023
2380 ,1020
2381 ,1020
2382 ,1020
2383 ,1020
2384 ,1017
2385 ,1023
2386 ,1017
2387 ,1023
2388 ,1017
2389 ,1023
2390 ,1017
2391 ,1023
2392 ,1020
2393 ,1023
2394 ,1020
2395 ,1020
2396 ,1029
2397 ,1032
2398 ,1029
2399 ,1035
2400 ,1035
2401 ,1032
2402 ,1029
2403 ,1032
2404 ,1032
2405 ,1035
2406 ,1029
2407 ,1035
2408 ,1032
2409 ,1035
2410 ,1032
2411 ,1032
2412 ,1029
2413 ,1032
2414 ,1029
2415 ,1032
2416 ,1032
2417 ,1029
2418 ,1032
2419 ,1029
2420 ,1029
2421 ,1032
2422 ,1032
2423 ,1032
2424 ,1029
2425 ,1026
2426 ,1023
2427 ,1026
2428 ,1032
2429 ,1029
2430 ,1029
2431 ,1029
2432 ,1032
2433 ,1032
2434 ,1032
2435 ,1029
2436 ,1032
2437 ,1032
2438 ,1029
2439 ,1032
2440 ,1029
2441 ,1029
2442 ,1029
2443 ,1026
2444 ,1029
2445 ,1023
2446 ,1026
2447 ,1026
2448 ,1029
2449 ,1029
2450 ,1023
2451 ,1032
2452 ,1029
2453 ,1026
2454 ,1029
2455 ,1029
2456 ,1029
2457 ,1041
2458 ,1041
2459 ,1041
2460 ,1029
2461 ,1059
2462 ,1059
2463 ,1062
2464 ,1062
2465 ,1059
2466 ,1065
2467 ,1062
2468 ,1062
2469 ,1065
2470 ,1062
2471 ,1068
2472 ,1068
2473 ,1065
2474 ,1068
2475 ,1068
2476 ,1068
2477 ,1062
2478 ,1065
2479 ,1065
2480 ,1065
2481 ,1065
2482 ,1065
2483 ,1065
2484 ,1068
2485 ,1059
2486 ,1065
2487 ,1065
2488 ,1068
2489 ,1068
2490 ,1065
2491 ,1065
2492 ,1065
2493 ,1071
2494 ,1068
2495 ,1065
2496 ,1059
2497 ,1059
2498 ,1065
2499 ,1065
2500 ,1065
2501 ,1065
2502 ,1065
2503 ,1065
2504 ,1065
2505 ,1062
2506 ,1065
2507 ,1062
2508 ,1065
2509 ,1065
2510 ,1065
2511 ,1068
2512 ,1068
2513 ,1068
2514 ,1068
2515 ,1065
2516 ,1062
2517 ,1065
2518 ,1065
2519 ,1068
2520 ,1065
2521 ,1068
2522 ,1050
2523 ,1041
2524 ,1035
2525 ,1032
2526 ,1026
2527 ,1023
2528 ,1023
2529 ,1023
2530 ,1017
2531 ,1023
2532 ,1011
2533 ,1020
2534 ,1014
2535 ,1017
2536 ,1017
2537 ,1017
2538 ,1017
2539 ,1014
2540 ,1017
2541 ,1020
2542 ,1020
2543 ,1020
2544 ,1014
2545 ,1017
2546 ,1023
2547 ,1017
2548 ,1017
2549 ,1020
2550 ,1017
2551 ,1020
2552 ,1020
2553 ,1020
2554 ,1011
2555 ,1017
2556 ,1014
2557 ,1020
2558 ,1014
2559 ,1014
2560 ,1029
2561 ,1029
2562 ,1029
2563 ,1026
2564 ,1023
2565 ,1026
2566 ,1029
2567 ,1032
2568 ,1029
2569 ,1029
2570 ,1035
2571 ,1029
2572 ,1032
2573 ,1029
2574 ,1032
2575 ,1032
2576 ,1026
2577 ,1029
2578 ,1029
2579 ,1029
2580 ,1032
2581 ,1032
2582 ,1029
2583 ,1029
2584 ,1032
2585 ,1032
2586 ,1035
2587 ,1029
2588 ,1029
2589 ,1032
2590 ,1029
2591 ,1032
2592 ,1029
2593 ,1029
2594 ,1032
2595 ,1023
2596 ,1029
2597 ,1032
2598 ,1029
2599 ,1023
2600 ,1029
2601 ,1026
2602 ,1029
2603 ,1032
2604 ,1032
2605 ,1026
2606 ,1029
2607 ,1026
2608 ,1035
2609 ,1032
2610 ,1032
2611 ,1032
2612 ,1026
2613 ,1029
2614 ,1035
2615 ,1032
2616 ,1029
2617 ,1029
2618 ,1032
2619 ,1035
2620 ,1041
2621 ,1047
2622 ,1032
2623 ,1032
2624 ,1029
2625 ,1023
2626 ,1023
2627 ,1041
2628 ,1056
2629 ,1062
2630 ,1065
2631 ,1065
2632 ,1068
2633 ,1062
2634 ,1068
2635 ,1068
2636 ,1068
2637 ,1068
2638 ,1065
2639 ,1068
2640 ,1065
2641 ,1065
2642 ,1065
2643 ,1065
2644 ,1065
2645 ,1062
2646 ,1065
2647 ,1068
2648 ,1065
2649 ,1068
2650 ,1071
2651 ,1065
2652 ,1065
2653 ,1068
2654 ,1065
2655 ,1068
2656 ,1065
2657 ,1071
2658 ,1065
2659 ,1065
2660 ,1065
2661 ,1065
2662 ,1062
2663 ,1065
2664 ,1065
2665 ,1074
2666 ,1065
2667 ,1062
2668 ,1062
2669 ,1065
2670 ,1065
2671 ,1065
2672 ,1068
2673 ,1062
2674 ,1062
2675 ,1065
2676 ,1065
2677 ,1065
2678 ,1065
2679 ,1062
2680 ,1065
2681 ,1065
2682 ,1071
2683 ,1065
2684 ,1068
2685 ,1065
2686 ,1062
2687 ,1065
2688 ,1056
2689 ,1050
2690 ,1038
2691 ,1032
2692 ,1026
2693 ,1029
2694 ,1026
2695 ,1026
2696 ,1017
2697 ,1014
2698 ,1020
2699 ,1020
2700 ,1020
2701 ,1020
2702 ,1011
2703 ,1017
2704 ,1020
2705 ,1017
2706 ,1017
2707 ,1014
2708 ,1017
2709 ,1014
2710 ,1017
2711 ,1020
2712 ,1014
2713 ,1017
2714 ,1020
2715 ,1017
2716 ,1020
2717 ,1014
2718 ,1017
2719 ,1017
2720 ,1020
2721 ,1020
2722 ,1014
2723 ,1020
2724 ,1011
2725 ,1020
2726 ,1020
2727 ,1023
2728 ,1029
2729 ,1026
2730 ,1029
2731 ,1029
2732 ,1029
2733 ,1032
2734 ,1026
2735 ,1029
2736 ,1029
2737 ,1029
2738 ,1029
2739 ,1026
2740 ,1026
2741 ,1026
2742 ,1026
2743 ,1029
2744 ,1029
2745 ,1029
2746 ,1026
2747 ,1026
2748 ,1026
2749 ,1029
2750 ,1029
2751 ,1026
2752 ,1029
2753 ,1029
2754 ,1029
2755 ,1032
2756 ,1026
2757 ,1032
2758 ,1026
2759 ,1029
2760 ,1026
2761 ,1029
2762 ,1029
2763 ,1029
2764 ,1029
2765 ,1029
2766 ,1029
2767 ,1026
2768 ,1032
2769 ,1029
2770 ,1029
2771 ,1029
2772 ,1029
2773 ,1032
2774 ,1029
2775 ,1029
2776 ,1032
2777 ,1032
2778 ,1029
2779 ,1032
2780 ,1026
2781 ,1026
2782 ,1026
2783 ,1029
2784 ,1035
2785 ,1041
2786 ,1047
2787 ,1038
2788 ,1035
2789 ,1023
2790 ,1023
2791 ,1017
2792 ,1068
2793 ,1059
2794 ,1062
2795 ,1062
2796 ,1065
2797 ,1065
2798 ,1068
2799 ,1062
2800 ,1065
2801 ,1065
2802 ,1065
2803 ,1068
2804 ,1065
2805 ,1065
2806 ,1065
2807 ,1062
2808 ,1062
2809 ,1065
2810 ,1068
2811 ,1068
2812 ,1065
2813 ,1062
2814 ,1062
2815 ,1065
2816 ,1068
2817 ,1065
2818 ,1068
2819 ,1071
2820 ,1065
2821 ,1065
2822 ,1068
2823 ,1065
2824 ,1068
2825 ,1068
2826 ,1065
2827 ,1065
2828 ,1068
2829 ,1068
2830 ,1065
2831 ,1068
2832 ,1068
2833 ,1065
2834 ,1062
2835 ,1065
2836 ,1065
2837 ,1065
2838 ,1065
2839 ,1062
2840 ,1062
2841 ,1062
2842 ,1071
2843 ,1071
2844 ,1065
2845 ,1068
2846 ,1065
2847 ,1065
2848 ,1065
2849 ,1065
2850 ,1068
2851 ,1065
2852 ,1050
2853 ,1044
2854 ,1041
2855 ,1032
2856 ,1026
2857 ,1026
2858 ,1029
2859 ,1020
2860 ,1017
2861 ,1017
2862 ,1017
2863 ,1017
2864 ,1014
2865 ,1017
2866 ,1020
2867 ,1017
2868 ,1014
2869 ,1020
2870 ,1017
2871 ,1017
2872 ,1017
2873 ,1011
2874 ,1020
2875 ,1014
2876 ,1023
2877 ,1020
2878 ,1017
2879 ,1017
2880 ,1017
2881 ,1020
2882 ,1020
2883 ,1020
2884 ,1017
2885 ,1020
2886 ,1020
2887 ,1014
2888 ,1020
2889 ,1020
2890 ,1017
2891 ,1032
2892 ,1029
2893 ,1029
2894 ,1029
2895 ,1032
2896 ,1035
2897 ,1029
2898 ,1032
2899 ,1032
2900 ,1032
2901 ,1032
2902 ,1032
2903 ,1032
2904 ,1032
2905 ,1029
2906 ,1032
2907 ,1029
2908 ,1032
2909 ,1032
2910 ,1029
2911 ,1026
2912 ,1032
2913 ,1029
2914 ,1029
2915 ,1029
2916 ,1029
2917 ,1026
2918 ,1029
2919 ,1029
2920 ,1032
2921 ,1023
2922 ,1026
2923 ,1029
2924 ,1035
2925 ,1029
2926 ,1029
2927 ,1032
2928 ,1026
2929 ,1029
2930 ,1026
2931 ,1029
2932 ,1029
2933 ,1026
2934 ,1026
2935 ,1023
2936 ,1029
2937 ,1029
2938 ,1029
2939 ,1029
2940 ,1026
2941 ,1032
2942 ,1026
2943 ,1026
2944 ,1026
2945 ,1023
2946 ,1029
2947 ,1029
2948 ,1041
2949 ,1035
2950 ,1038
2951 ,1044
2952 ,1032
2953 ,1026
2954 ,1017
2955 ,1065
2956 ,1074
2957 ,1056
2958 ,1068
2959 ,1062
2960 ,1065
2961 ,1062
2962 ,1065
2963 ,1062
2964 ,1065
2965 ,1065
2966 ,1065
2967 ,1062
2968 ,1065
2969 ,1062
2970 ,1065
2971 ,1065
2972 ,1065
2973 ,1065
2974 ,1068
2975 ,1059
2976 ,1062
2977 ,1062
2978 ,1062
2979 ,1062
2980 ,1065
2981 ,1062
2982 ,1065
2983 ,1068
2984 ,1065
2985 ,1062
2986 ,1062
2987 ,1065
2988 ,1065
2989 ,1062
2990 ,1068
2991 ,1062
2992 ,1065
2993 ,1065
2994 ,1068
2995 ,1065
2996 ,1065
2997 ,1065
2998 ,1062
2999 ,1065
3000 ,1065
3001 ,1068
3002 ,1068
3003 ,1068
3004 ,1071
3005 ,1068
3006 ,1065
3007 ,1065
3008 ,1065
3009 ,1065
3010 ,1068
3011 ,1068
3012 ,1065
3013 ,1062
3014 ,1065
3015 ,1068
3016 ,1065
3017 ,1059
3018 ,1047
3019 ,1035
3020 ,1035
3021 ,1026
3022 ,1029
3023 ,1023
3024 ,1023
3025 ,1023
3026 ,1020
3027 ,1020
3028 ,1014
3029 ,1020
3030 ,1014
3031 ,1014
3032 ,1011
3033 ,1017
3034 ,1011
3035 ,1017
3036 ,1017
3037 ,1014
3038 ,1014
3039 ,1014
3040 ,1020
3041 ,1014
3042 ,1020
3043 ,1014
3044 ,1011
3045 ,1017
3046 ,1014
3047 ,1017
3048 ,1017
3049 ,1020
3050 ,1020
3051 ,1020
3052 ,1020
3053 ,1020
3054 ,1017
3055 ,1020
3056 ,1023
3057 ,1020
3058 ,1032
3059 ,1026
3060 ,1029
3061 ,1026
3062 ,1026
3063 ,1029
3064 ,1026
3065 ,1029
3066 ,1029
3067 ,1032
3068 ,1029
3069 ,1029
3070 ,1029
3071 ,1026
3072 ,1029
3073 ,1032
3074 ,1029
3075 ,1026
3076 ,1032
3077 ,1026
3078 ,1023
3079 ,1029
3080 ,1029
3081 ,1026
3082 ,1029
3083 ,1029
3084 ,1032
3085 ,1029
3086 ,1029
3087 ,1029
3088 ,1029
3089 ,1026
3090 ,1029
3091 ,1032
3092 ,1026
3093 ,1035
3094 ,1029
3095 ,1029
3096 ,1029
3097 ,1035
3098 ,1035
3099 ,1026
3100 ,1029
3101 ,1029
3102 ,1026
3103 ,1032
3104 ,1032
3105 ,1035
3106 ,1029
3107 ,1032
3108 ,1032
3109 ,1032
3110 ,1029
3111 ,1032
3112 ,1032
3113 ,1029
3114 ,1032
3115 ,1035
3116 ,1044
3117 ,1041
3118 ,1044
3119 ,1035
3120 ,1026
3121 ,1044
3122 ,1104
3123 ,1056
3124 ,1071
3125 ,1071
3126 ,1065
3127 ,1068
3128 ,1074
3129 ,1068
3130 ,1068
3131 ,1065
3132 ,1065
3133 ,1068
3134 ,1068
3135 ,1068
3136 ,1068
3137 ,1062
3138 ,1071
3139 ,1065
3140 ,1068
3141 ,1065
3142 ,1068
3143 ,1068
3144 ,1065
3145 ,1068
3146 ,1068
3147 ,1065
3148 ,1071
3149 ,1071
3150 ,1065
3151 ,1065
3152 ,1068
3153 ,1068
3154 ,1068
3155 ,1065
3156 ,1065
3157 ,1065
3158 ,1068
3159 ,1068
3160 ,1065
3161 ,1068
3162 ,1062
3163 ,1065
3164 ,1065
3165 ,1065
3166 ,1071
3167 ,1068
3168 ,1068
3169 ,1062
3170 ,1065
3171 ,1068
3172 ,1065
3173 ,1062
3174 ,1065
3175 ,1068
3176 ,1065
3177 ,1071
3178 ,1068
3179 ,1065
3180 ,1068
3181 ,1041
3182 ,1035
3183 ,1032
3184 ,1029
3185 ,1026
3186 ,1026
3187 ,1020
3188 ,1020
3189 ,1014
3190 ,1014
3191 ,1020
3192 ,1014
3193 ,1020
3194 ,1017
3195 ,1020
3196 ,1017
3197 ,1017
3198 ,1011
3199 ,1017
3200 ,1017
3201 ,1017
3202 ,1020
3203 ,1020
3204 ,1014
3205 ,1017
3206 ,1020
3207 ,1020
3208 ,1014
3209 ,1017
3210 ,1023
3211 ,1020
3212 ,1017
3213 ,1017
3214 ,1017
3215 ,1017
3216 ,1017
3217 ,1017
3218 ,1020
3219 ,1026
3220 ,1026
3221 ,1026
3222 ,1026
3223 ,1026
3224 ,1026
3225 ,1029
3226 ,1026
3227 ,1026
3228 ,1029
3229 ,1029
3230 ,1029
3231 ,1026
3232 ,1032
3233 ,1029
3234 ,1032
3235 ,1026
3236 ,1029
3237 ,1026
3238 ,1026
3239 ,1029
3240 ,1026
3241 ,1029
3242 ,1026
3243 ,1029
3244 ,1029
3245 ,1029
3246 ,1029
3247 ,1029
3248 ,1026
3249 ,1029
3250 ,1029
3251 ,1032
3252 ,1029
3253 ,1026
3254 ,1029
3255 ,1023
3256 ,1029
3257 ,1023
3258 ,1029
3259 ,1029
3260 ,1029
3261 ,1029
3262 ,1032
3263 ,1029
3264 ,1029
3265 ,1029
3266 ,1026
3267 ,1029
3268 ,1026
3269 ,1026
3270 ,1029
3271 ,1029
3272 ,1026
3273 ,1029
3274 ,1029
3275 ,1026
3276 ,1032
3277 ,1032
3278 ,1029
3279 ,1026
3280 ,1032
3281 ,1038
3282 ,1041
3283 ,1029
3284 ,1026
3285 ,1026
3286 ,1023
3287 ,1044
3288 ,1056
3289 ,1056
3290 ,1062
3291 ,1065
3292 ,1065
3293 ,1062
3294 ,1065
3295 ,1059
3296 ,1068
3297 ,1068
3298 ,1065
3299 ,1068
3300 ,1065
3301 ,1068
3302 ,1071
3303 ,1065
3304 ,1065
3305 ,1068
3306 ,1071
3307 ,1062
3308 ,1065
3309 ,1068
3310 ,1068
3311 ,1065
3312 ,1068
3313 ,1065
3314 ,1065
3315 ,1071
3316 ,1068
3317 ,1065
3318 ,1068
3319 ,1065
3320 ,1065
3321 ,1062
3322 ,1065
3323 ,1062
3324 ,1062
3325 ,1062
3326 ,1065
3327 ,1065
3328 ,1065
3329 ,1059
3330 ,1071
3331 ,1065
3332 ,1065
3333 ,1068
3334 ,1065
3335 ,1065
3336 ,1065
3337 ,1065
3338 ,1071
3339 ,1068
3340 ,1062
3341 ,1065
3342 ,1065
3343 ,1065
3344 ,1068
3345 ,1068
3346 ,1065
3347 ,1059
3348 ,1044
3349 ,1038
3350 ,1041
3351 ,1032
3352 ,1029
3353 ,1029
3354 ,1026
3355 ,1020
3356 ,1023
3357 ,1023
3358 ,1020
3359 ,1020
3360 ,1017
3361 ,1023
3362 ,1014
3363 ,1023
3364 ,1017
3365 ,1020
3366 ,1011
3367 ,1017
3368 ,1023
3369 ,1014
3370 ,1023
3371 ,1017
3372 ,1020
3373 ,1017
3374 ,1023
3375 ,1017
3376 ,1017
3377 ,1017
3378 ,1020
3379 ,1020
3380 ,1020
3381 ,1017
3382 ,1017
3383 ,1032
3384 ,1029
3385 ,1029
3386 ,1032
3387 ,1032
3388 ,1029
3389 ,1032
3390 ,1038
3391 ,1029
3392 ,1029
3393 ,1032
3394 ,1032
3395 ,1029
3396 ,1032
3397 ,1032
3398 ,1029
3399 ,1032
3400 ,1026
3401 ,1032
3402 ,1032
3403 ,1032
3404 ,1029
3405 ,1032
3406 ,1032
3407 ,1032
3408 ,1032
3409 ,1032
3410 ,1032
3411 ,1029
3412 ,1026
3413 ,1029
3414 ,1029
3415 ,1029
3416 ,1029
3417 ,1029
3418 ,1023
3419 ,1032
3420 ,1026
3421 ,1029
3422 ,1032
3423 ,1029
3424 ,1026
3425 ,1029
3426 ,1029
3427 ,1032
3428 ,1026
3429 ,1023
3430 ,1026
3431 ,1026
3432 ,1029
3433 ,1029
3434 ,1029
3435 ,1023
3436 ,1026
3437 ,1032
3438 ,1029
3439 ,1029
3440 ,1029
3441 ,1029
3442 ,1032
3443 ,1035
3444 ,1038
3445 ,1029
3446 ,1023
3447 ,1020
3448 ,1026
3449 ,1020
3450 ,1074
3451 ,1056
3452 ,1056
3453 ,1059
3454 ,1056
3455 ,1062
3456 ,1059
3457 ,1062
3458 ,1065
3459 ,1071
3460 ,1065
3461 ,1065
3462 ,1068
3463 ,1065
3464 ,1065
3465 ,1068
3466 ,1062
3467 ,1068
3468 ,1062
3469 ,1068
3470 ,1056
3471 ,1068
3472 ,1062
3473 ,1068
3474 ,1065
3475 ,1068
3476 ,1062
3477 ,1065
3478 ,1065
3479 ,1065
3480 ,1065
3481 ,1065
3482 ,1065
3483 ,1065
3484 ,1062
3485 ,1065
3486 ,1065
3487 ,1065
3488 ,1065
3489 ,1062
3490 ,1065
3491 ,1068
3492 ,1065
3493 ,1062
3494 ,1065
3495 ,1065
3496 ,1062
3497 ,1062
3498 ,1065
3499 ,1065
3500 ,1065
3501 ,1062
3502 ,1065
3503 ,1065
3504 ,1062
3505 ,1062
3506 ,1065
3507 ,1062
3508 ,1062
3509 ,1062
3510 ,1062
3511 ,1062
3512 ,1062
3513 ,1053
3514 ,1035
3515 ,1032
3516 ,1026
3517 ,1026
3518 ,1026
3519 ,1017
3520 ,1017
3521 ,1017
3522 ,1014
3523 ,1017
3524 ,1014
3525 ,1017
3526 ,1017
3527 ,1020
3528 ,1017
3529 ,1017
3530 ,1011
3531 ,1017
3532 ,1020
3533 ,1014
3534 ,1017
3535 ,1020
3536 ,1017
3537 ,1014
3538 ,1014
3539 ,1014
3540 ,1017
3541 ,1020
3542 ,1020
3543 ,1014
3544 ,1020
3545 ,1020
3546 ,1017
3547 ,1023
3548 ,1029
3549 ,1032
3550 ,1026
3551 ,1029
3552 ,1029
3553 ,1029
3554 ,1026
3555 ,1029
3556 ,1029
3557 ,1029
3558 ,1029
3559 ,1026
3560 ,1026
3561 ,1026
3562 ,1029
3563 ,1026
3564 ,1029
3565 ,1032
3566 ,1029
3567 ,1026
3568 ,1032
3569 ,1029
3570 ,1032
3571 ,1029
3572 ,1029
3573 ,1029
3574 ,1026
3575 ,1032
3576 ,1029
3577 ,1026
3578 ,1023
3579 ,1029
3580 ,1023
3581 ,1026
3582 ,1029
3583 ,1029
3584 ,1029
3585 ,1029
3586 ,1026
3587 ,1029
3588 ,1029
3589 ,1029
3590 ,1029
3591 ,1026
3592 ,1026
3593 ,1026
3594 ,1026
3595 ,1032
3596 ,1029
